Customer ID,Avg Days After Last Visit,Avg Money Spent on Ticket,Avg People Appeared With,Snacks Preferred,Loyalty Points,Membership Subscription,Willingness to Suggest Friends,Season,Total Visits Last 6 Months,Total Money Spent per Visit,Avg Money Spent per Visit,Distance Theatre from Residence
731533,40,3,2,Popcorn,70,Silver,9,Non-holiday,7,13.29,1.8983002428224538,6.4
564163,42,5,3,None,39,Silver,10,Holiday,15,25.28,1.685220985267649,4.0
122087,16,5,3,Popcorn,74,Silver,7,Holiday,13,18.52,1.4245058072455965,3.9
700269,16,10,1,Hotdog,52,Gold,4,Holiday,7,18.53,2.646764747893158,7.3
543246,27,5,0,Popcorn,70,None,6,Holiday,16,17.8,1.1124304730954315,5.9
392249,44,10,3,Popcorn,73,None,8,Holiday,5,16.93,3.3853229354129173,3.4
271263,36,5,3,Nachos,11,Gold,1,Non-holiday,7,30.65,4.3779460077131835,4.5
955442,58,3,1,Popcorn,87,None,6,Holiday,9,30.59,3.3985112765248306,5.6
869180,28,3,2,None,28,Silver,5,Holiday,6,14.45,2.4079320113314444,3.7
256891,44,10,2,Popcorn,30,None,7,Non-holiday,8,17.33,2.165979252593426,1.7
498334,48,10,3,Popcorn,87,Silver,2,Non-holiday,9,27.33,3.0363292967448063,5.2
720476,39,10,3,Popcorn,50,None,9,Non-holiday,13,24.07,1.8513960464579649,6.8
916748,2,10,2,Popcorn,58,Silver,7,Non-holiday,10,21.09,2.1087891210878915,5.2
600624,12,5,2,None,90,Silver,9,Non-holiday,13,18.73,1.44065841089147,1.4
381814,34,10,3,Hotdog,25,Gold,7,Non-holiday,8,20.33,2.5409323834520685,5.0
163387,15,5,2,Hotdog,89,None,3,Non-holiday,14,12.82,0.9156488822226985,5.8
361748,58,5,1,Hotdog,8,None,7,Non-holiday,9,21.77,2.418620153316298,5.0
793510,36,5,2,Nachos,5,Silver,1,Holiday,9,17.05,1.8942339740028888,5.9
578235,21,3,3,Nachos,73,Silver,6,Holiday,7,19.16,2.7367518925867733,4.7
750038,33,5,3,Popcorn,51,Platinum,8,Holiday,12,10.73,0.8940921589867512,3.1
727960,52,3,2,Popcorn,71,None,8,Holiday,10,16.91,1.6908309169083093,6.3
505370,45,3,4,Popcorn,41,Gold,2,Holiday,10,14.7,1.4698530146985302,6.6
479737,16,3,4,Popcorn,8,Gold,2,Holiday,12,11.01,0.9174235480376636,6.3
334373,3,5,2,Popcorn,27,Gold,2,Non-holiday,12,17.09,1.4240479960003334,5.3
928313,44,10,2,None,36,Silver,2,Holiday,8,14.2,1.7747781527309088,4.1
681727,54,10,2,Popcorn,16,Silver,7,Non-holiday,9,16.92,1.8797911343184093,1.7
399165,22,3,1,Popcorn,30,Gold,1,Non-holiday,15,16.27,1.084594360375975,6.9
644752,55,5,0,Nachos,18,Gold,8,Holiday,13,19.19,1.4760403045919546,3.7
512027,9,3,2,Popcorn,83,Gold,6,Non-holiday,9,18.56,2.061993111876458,6.1
995082,1,5,4,Nachos,10,None,4,Non-holiday,15,13.68,0.9119392040530632,3.5
829199,36,5,3,Hotdog,5,Platinum,8,Holiday,9,16.81,1.8675702699700034,3.7
878508,30,10,1,Hotdog,39,Silver,3,Non-holiday,8,21.06,2.6321709786276717,7.1
844364,30,10,3,Popcorn,24,Silver,1,Non-holiday,11,15.85,1.4407781110808109,6.8
206982,20,5,4,Popcorn,20,None,8,Non-holiday,10,23.29,2.328767123287671,2.9
617355,53,5,2,Popcorn,38,Silver,2,Non-holiday,9,15.8,1.755360515498278,5.9
317884,38,10,2,Hotdog,44,Silver,6,Non-holiday,13,23.74,1.826013383585878,8.2
525116,14,3,1,Hotdog,38,None,7,Non-holiday,11,22.19,2.0170893555131353,3.9
649144,6,5,2,Hotdog,7,None,8,Non-holiday,11,20.08,1.8252886101263521,4.8
958852,5,3,3,Popcorn,5,Platinum,2,Non-holiday,19,19.71,1.037313825588127,7.5
879399,21,10,2,Popcorn,95,Silver,9,Non-holiday,10,20.23,2.0227977202279774,4.0
961117,14,5,3,Popcorn,52,Gold,5,Non-holiday,9,9.81,1.0898789023441842,8.8
432732,34,5,4,Popcorn,57,Silver,10,Holiday,5,22.87,4.5730853829234155,5.1
470804,45,3,2,Nachos,28,Gold,6,Non-holiday,8,28.54,3.567054118235221,5.6
472934,41,5,3,Nachos,58,None,9,Non-holiday,11,23.27,2.1152622488864647,6.9
929001,18,3,2,Popcorn,77,Silver,9,Holiday,7,24.93,3.5609198685902013,3.9
176632,19,3,4,Popcorn,20,None,1,Holiday,9,18.78,2.0864348405732698,5.9
425892,21,5,1,Popcorn,9,None,3,Non-holiday,13,15.45,1.1883701253749712,7.3
881553,12,5,2,Nachos,36,Gold,5,Holiday,9,23.05,2.5608265748250196,1.0
748752,28,3,4,Nachos,41,Silver,9,Holiday,11,22.81,2.0734478683756024,6.0
410189,20,3,0,Nachos,46,Gold,4,Non-holiday,11,25.55,2.3225161348968277,1.4
247766,17,5,1,Popcorn,29,Platinum,3,Non-holiday,9,14.04,1.5598266859237861,4.7
928113,26,3,2,Hotdog,82,None,3,Holiday,12,19.95,1.6623614698775102,3.5
421052,52,5,2,Popcorn,33,Platinum,9,Holiday,11,16.17,1.4698663757840198,4.2
630590,6,3,1,None,95,Gold,5,Non-holiday,9,21.04,2.337518053549606,0.1
468392,59,10,0,Hotdog,81,None,5,Holiday,5,20.71,4.14117176564687,3.6
762548,38,10,2,Nachos,4,Platinum,5,Non-holiday,16,21.33,1.3330416848946938,6.0
457492,9,3,1,Nachos,67,None,3,Holiday,10,15.17,1.5168483151684833,4.6
527421,53,3,2,Nachos,75,Silver,7,Holiday,7,26.64,3.8051706899014426,5.4
940120,37,5,2,Hotdog,70,Silver,8,Non-holiday,10,27.32,2.7317268273172686,5.5
106924,15,10,1,Hotdog,40,Gold,9,Holiday,10,21.26,2.1257874212578747,5.0
817077,51,10,2,None,33,None,2,Holiday,12,18.73,1.5607032747271061,3.7
987646,5,3,1,Popcorn,51,None,10,Holiday,11,21.89,1.9898191073538771,3.3
783374,10,3,1,None,100,Silver,9,Non-holiday,7,21.35,3.0495643479502927,2.3
578025,22,3,2,Nachos,21,None,5,Non-holiday,9,19.61,2.178646817020331,3.1
149119,9,10,2,None,64,Silver,9,Non-holiday,8,10.52,1.314835645544307,4.6
353076,6,3,3,Hotdog,89,Gold,6,Non-holiday,13,23.58,1.8137066379509268,7.7
396905,27,5,2,Nachos,27,Gold,2,Non-holiday,11,21.13,1.9207344786837561,6.9
407041,56,3,2,Popcorn,69,None,4,Non-holiday,15,16.0,1.0665955602959802,7.2
233240,22,5,2,Popcorn,28,None,9,Holiday,10,14.6,1.4598540145985401,3.1
874140,58,3,1,Popcorn,18,Silver,10,Non-holiday,9,21.82,2.424175091656483,0.6
227137,19,10,2,Hotdog,46,Silver,7,Holiday,12,22.84,1.9031747354387136,5.5
235531,10,10,3,Nachos,5,Gold,4,Non-holiday,9,24.41,2.711920897678036,9.4
822380,39,10,2,Popcorn,59,None,8,Non-holiday,5,22.21,4.441111777644471,7.2
393862,2,5,1,Popcorn,41,Silver,10,Non-holiday,13,24.12,1.8552419044688873,6.0
955949,34,10,2,Popcorn,1,None,10,Non-holiday,9,13.21,1.467614709476725,10.7
311666,15,10,2,None,13,Silver,6,Non-holiday,13,31.91,2.4544265825705716,5.9
812020,4,3,2,Hotdog,1,Silver,10,Non-holiday,11,22.15,2.0134533224252342,5.8
885818,31,5,3,Popcorn,76,None,1,Non-holiday,6,19.21,3.2011331444759206,4.1
886352,51,5,2,Nachos,65,Gold,10,Non-holiday,10,19.45,1.9448055194480551,4.9
564183,37,5,4,Nachos,73,Silver,3,Non-holiday,9,13.88,1.5420508832351962,2.1
943371,10,3,1,Popcorn,29,None,3,Non-holiday,7,15.44,2.2053992286816166,5.5
427147,28,5,3,Popcorn,14,Silver,2,Holiday,10,15.35,1.5348465153484652,4.0
259660,2,3,1,Hotdog,42,None,7,Non-holiday,6,12.71,2.117980336610565,4.2
858000,27,5,0,Popcorn,0,Silver,6,Holiday,10,13.82,1.3818618138186183,5.9
986414,52,3,3,Popcorn,31,Silver,7,Non-holiday,16,26.45,1.6530216861446159,5.3
522278,6,10,3,Popcorn,47,None,2,Non-holiday,6,13.82,2.302949508415264,2.2
815376,34,3,0,Popcorn,64,None,9,Holiday,9,18.07,2.007554716142651,3.3
605726,50,10,3,Popcorn,54,None,6,Non-holiday,17,24.75,1.455796717840127,6.2
706762,13,5,1,Nachos,42,Silver,3,Non-holiday,14,14.44,1.0313549032211984,5.8
111596,18,3,1,Nachos,2,Gold,9,Non-holiday,14,21.26,1.5184629669309337,2.6
123924,27,3,3,Popcorn,25,None,7,Non-holiday,11,14.22,1.292609762748841,4.8
761108,20,10,1,Hotdog,84,Silver,10,Holiday,6,21.13,3.5210798200299944,4.9
724101,58,10,3,Popcorn,40,None,8,Non-holiday,11,24.13,2.1934369602763386,3.9
362289,50,5,1,Popcorn,7,Silver,6,Non-holiday,9,17.57,1.9520053327408067,5.4
900345,8,3,2,None,75,None,6,Non-holiday,7,17.45,2.492501071275532,0.5
676931,6,5,1,Hotdog,7,None,5,Non-holiday,12,23.17,1.9306724439630034,3.7
990403,59,10,2,Popcorn,50,None,7,Non-holiday,15,17.56,1.1705886274248383,5.1
112315,18,10,2,Popcorn,73,None,7,Non-holiday,17,24.48,1.4399152991000528,6.2
247111,56,3,2,Popcorn,42,None,7,Holiday,10,25.99,2.5987401259874012,6.3
361463,28,5,3,Hotdog,29,Gold,1,Non-holiday,11,26.53,2.4115989455504048,3.2
308600,36,3,2,Hotdog,85,Silver,1,Non-holiday,10,11.57,1.1568843115688432,2.7
180509,47,5,4,Nachos,94,Gold,5,Non-holiday,9,18.63,2.0697700255527165,4.3
778970,10,5,2,Popcorn,7,None,10,Non-holiday,15,20.8,1.3865742283847744,3.3
688778,31,3,3,Hotdog,6,None,7,Non-holiday,14,13.01,0.9292193414756089,1.2
696101,27,3,3,Hotdog,80,Silver,6,Non-holiday,9,13.75,1.5276080435507167,8.4
612815,55,5,3,Hotdog,2,Gold,3,Non-holiday,13,19.31,1.485270363818168,4.4
878087,6,5,3,Popcorn,71,Silver,8,Holiday,12,26.64,2.2198150154153824,4.1
448652,39,5,2,Popcorn,42,Silver,6,Non-holiday,9,20.6,2.288634596155983,8.0
724535,48,5,2,Hotdog,8,None,4,Non-holiday,11,18.12,1.6471229888191985,5.2
628247,50,5,3,Popcorn,27,None,9,Non-holiday,10,19.76,1.9758024197580244,6.7
729279,25,5,3,Hotdog,60,Gold,2,Non-holiday,14,21.27,1.519177201628455,4.1
103558,56,5,2,Popcorn,60,None,5,Non-holiday,8,23.22,2.9021372328458943,3.6
287001,1,10,3,Popcorn,2,Gold,6,Holiday,9,17.92,1.990889901122098,5.1
747756,51,3,1,Popcorn,32,Gold,1,Non-holiday,8,18.7,2.337207849018873,4.5
616475,30,5,3,Hotdog,82,Gold,7,Holiday,9,12.44,1.3820686590378848,5.2
918497,38,5,3,Nachos,31,Silver,5,Non-holiday,14,17.68,1.2627669452181987,4.4
338224,29,3,3,Popcorn,96,Silver,8,Non-holiday,15,25.0,1.6665555629624693,5.4
337926,38,3,3,Hotdog,2,Silver,9,Non-holiday,10,28.43,2.8427157284271574,5.1
465389,26,3,2,Hotdog,82,None,1,Non-holiday,12,21.65,1.8040163319723357,3.0
792562,45,5,3,Hotdog,78,None,7,Holiday,11,14.85,1.3498772838832833,5.1
516000,44,3,2,Popcorn,97,Gold,3,Non-holiday,11,25.11,2.2825197709299156,6.1
185577,5,5,1,Hotdog,19,Platinum,7,Non-holiday,9,18.28,2.0308854571714257,5.0
536094,26,10,2,Nachos,70,Gold,1,Holiday,6,17.87,2.9778370271621397,2.7
548266,33,3,2,Popcorn,50,None,10,Non-holiday,7,25.82,3.6880445650621336,3.5
164675,42,3,2,Popcorn,58,None,7,Holiday,15,22.39,1.4925671621891874,2.8
890491,30,3,2,Popcorn,6,None,10,Non-holiday,10,14.72,1.4718528147185284,3.4
131385,29,3,2,Nachos,39,Gold,9,Non-holiday,11,17.94,1.6307608399236435,4.7
958323,18,3,2,Hotdog,68,Gold,9,Non-holiday,10,13.19,1.3188681131886812,7.8
921661,4,3,2,None,56,None,1,Non-holiday,11,13.83,1.2571584401418054,3.8
162694,2,3,3,Nachos,69,Gold,5,Non-holiday,9,23.86,2.650816575936007,4.6
363872,53,5,2,Popcorn,27,Gold,7,Non-holiday,8,29.08,3.6345456817897763,5.5
714453,44,5,1,Popcorn,58,Silver,6,Non-holiday,10,27.09,2.7087291270872913,0.9
987143,35,3,3,Nachos,93,None,4,Non-holiday,9,13.43,1.4920564381735364,8.0
955581,21,5,2,Popcorn,40,None,5,Non-holiday,9,18.17,2.01866459282302,1.5
471641,46,3,3,Popcorn,27,None,1,Non-holiday,12,23.19,1.9323389717523543,2.2
488169,18,5,3,Nachos,78,Silver,3,Non-holiday,13,24.17,1.8590877624798094,5.4
950069,46,10,2,Nachos,18,Gold,3,Non-holiday,9,22.99,2.554160648816798,3.1
234271,3,5,3,Hotdog,19,Gold,5,Holiday,14,22.3,1.5927433754731806,2.7
921081,47,5,2,Nachos,75,Silver,10,Holiday,9,17.26,1.9175647150316635,6.4
911000,54,3,3,Popcorn,100,None,9,Holiday,15,21.42,1.4279048063462438,2.7
861593,19,5,2,Hotdog,40,Silver,4,Non-holiday,12,19.41,1.6173652195650363,4.1
751641,4,3,4,Popcorn,54,None,1,Non-holiday,12,19.89,1.6573618865094577,4.0
941499,32,3,2,Popcorn,63,None,5,Non-holiday,8,25.13,3.1408573928258967,5.7
968024,17,5,1,Popcorn,34,Platinum,5,Non-holiday,8,22.67,2.8333958255218104,6.1
150506,2,5,0,Hotdog,29,None,7,Holiday,9,20.68,2.2975224975002777,5.6
974826,45,10,0,Popcorn,81,Silver,4,Non-holiday,15,26.65,1.776548230117992,0.6
969364,13,3,2,Popcorn,51,Silver,1,Non-holiday,11,19.06,1.732569766384874,4.2
525152,18,5,3,None,34,None,8,Holiday,12,17.07,1.4223814682109825,1.8
941888,32,3,1,Popcorn,70,Gold,8,Non-holiday,6,8.56,1.4264289285119147,4.6
977677,33,5,2,Hotdog,61,Silver,8,Non-holiday,9,19.65,2.1830907676924785,3.2
174722,31,5,4,Popcorn,90,Platinum,8,Non-holiday,8,25.41,3.175853018372704,2.4
970850,5,3,3,Popcorn,66,Gold,2,Non-holiday,10,20.92,2.0917908209179084,8.3
503931,20,10,1,Hotdog,14,None,6,Non-holiday,10,15.77,1.5768423157684233,3.7
266769,11,3,1,None,45,None,7,Holiday,15,13.87,0.9246050263315779,4.9
542396,13,5,2,Popcorn,53,None,4,Non-holiday,7,11.0,1.571204113698043,7.9
324496,18,5,2,None,16,Silver,8,Non-holiday,15,12.74,0.8492767148856744,3.7
327565,52,5,3,Popcorn,68,None,6,Non-holiday,6,22.26,3.709381769705049,5.7
863368,4,5,4,Popcorn,10,Gold,6,Holiday,8,19.45,2.4309461317335335,1.6
385449,11,10,2,Hotdog,95,Silver,3,Holiday,5,21.71,4.341131773645271,4.3
158828,42,5,3,Popcorn,13,None,9,Holiday,9,8.06,0.8954560604377293,6.9
534910,4,5,2,Popcorn,37,Silver,2,Non-holiday,9,26.85,2.983001888679036,6.8
659358,21,10,2,Popcorn,53,Silver,5,Holiday,9,16.15,1.794245083879569,5.1
199631,37,3,1,Hotdog,2,None,4,Non-holiday,12,19.99,1.6656945254562119,8.3
665434,52,3,3,Popcorn,98,Silver,10,Holiday,11,22.12,2.0107262976093083,8.8
807024,14,3,3,Hotdog,21,None,2,Non-holiday,9,16.54,1.8375736029330074,6.7
858277,5,3,2,Popcorn,85,Silver,8,Non-holiday,2,27.05,13.51824087956022,6.5
395127,59,5,2,Popcorn,33,None,5,Non-holiday,15,23.71,1.580561295913606,4.2
208058,21,5,1,Hotdog,32,Gold,5,Non-holiday,11,25.16,2.287064812289792,2.9
341752,9,10,3,Popcorn,60,None,9,Non-holiday,8,20.23,2.5284339457567806,7.3
746754,7,3,4,Popcorn,15,Gold,1,Non-holiday,8,22.89,2.8608923884514437,4.6
934244,5,5,1,Popcorn,83,Silver,3,Holiday,9,29.17,3.240751027663593,5.9
121250,19,5,2,Nachos,100,Gold,1,Holiday,8,19.11,2.388451443569554,3.3
940823,51,5,2,Nachos,33,Platinum,3,Holiday,14,18.98,1.3556174558960075,5.3
294876,3,3,2,Popcorn,86,None,1,Non-holiday,11,19.0,1.7271157167530224,7.5
341925,51,3,0,None,88,Platinum,7,Non-holiday,11,31.05,2.822470684483229,5.4
340261,40,5,4,Popcorn,33,None,1,Non-holiday,13,21.61,1.6621798323205907,4.4
830162,6,3,3,None,74,Silver,2,Non-holiday,8,19.64,2.4546931633545808,7.1
419409,18,3,2,Popcorn,71,Silver,10,Non-holiday,11,18.04,1.6398509226433962,7.1
823757,44,5,2,Popcorn,94,Silver,2,Non-holiday,5,17.07,3.4133173365326934,10.0
623289,5,10,1,Popcorn,15,Silver,3,Non-holiday,8,11.01,1.3760779902512186,4.7
274645,43,3,3,Nachos,29,None,2,Non-holiday,7,16.25,2.3210969861448363,1.8
984465,49,3,3,Hotdog,32,None,7,Holiday,13,10.37,0.7976309514652719,4.2
601048,39,10,2,Popcorn,42,Gold,6,Holiday,10,21.95,2.194780521947805,6.6
710195,35,5,3,Popcorn,84,None,2,Non-holiday,7,12.55,1.7926010569918582,6.8
477294,33,3,1,Hotdog,37,None,2,Holiday,8,9.94,1.242344706911636,6.4
981322,27,5,3,None,38,Gold,4,Non-holiday,13,16.32,1.2552880547650183,6.4
529834,10,5,2,Popcorn,4,None,5,Non-holiday,4,9.42,2.354411397150712,4.9
649559,20,5,3,Hotdog,93,Platinum,1,Holiday,12,21.89,1.8240146654445464,4.7
130981,42,5,3,Popcorn,9,Silver,1,Non-holiday,11,25.82,2.34705935824016,3.1
180026,38,5,2,Popcorn,94,Gold,4,Non-holiday,10,21.86,2.1857814218578144,6.6
970048,48,5,3,Popcorn,55,Silver,7,Non-holiday,10,14.93,1.4928507149285073,0.3
749087,59,3,2,None,100,None,9,Holiday,9,22.82,2.535273858460171,3.1
752129,5,3,2,Nachos,59,None,7,Non-holiday,14,24.88,1.7770159274337547,6.4
493228,21,3,3,Popcorn,32,None,8,Holiday,10,15.79,1.5788421157884212,5.6
660892,17,5,2,None,57,None,8,Non-holiday,6,24.2,4.0326612231294785,5.8
538025,46,5,1,Popcorn,16,Silver,1,Non-holiday,6,18.84,3.139476753874354,3.7
181800,5,10,1,Popcorn,100,Silver,10,Non-holiday,5,27.81,5.560887822435512,7.3
148866,28,5,3,Hotdog,12,None,8,Holiday,9,22.5,2.499722253082991,7.4
129037,36,3,3,Popcorn,52,Silver,5,Non-holiday,10,23.03,2.3027697230276973,2.8
430148,38,10,4,None,75,Silver,3,Non-holiday,7,20.36,2.9081559777174686,7.2
464430,9,5,2,Nachos,43,Gold,7,Non-holiday,8,20.81,2.6009248843894515,5.2
675155,47,5,4,Popcorn,18,Silver,1,Holiday,11,26.88,2.443414235069539,4.5
897714,53,5,0,Hotdog,6,None,5,Non-holiday,15,17.28,1.1519232051196588,4.0
935222,31,5,2,None,34,Gold,10,Non-holiday,11,17.83,1.6207617489319153,4.0
207833,35,5,2,None,86,Gold,9,Non-holiday,14,2.95,0.21069923576887367,5.8
795731,5,5,2,Popcorn,49,Silver,7,Non-holiday,10,11.27,1.126887311268873,3.3
823006,49,3,2,Popcorn,7,Gold,10,Non-holiday,10,19.92,1.9918008199180084,5.3
620917,25,3,3,Hotdog,56,Silver,5,Non-holiday,9,26.62,2.957449172314188,2.9
358148,1,5,2,Popcorn,67,None,5,Non-holiday,9,25.71,2.8563492945228313,5.4
497120,13,5,1,Popcorn,94,None,5,Non-holiday,14,24.65,1.7605885293907577,5.2
401880,24,3,1,Popcorn,7,Gold,3,Non-holiday,9,18.4,2.044217309187868,4.9
780156,13,5,2,Hotdog,0,None,10,Non-holiday,9,19.37,2.151983112987446,4.2
405181,15,3,0,None,34,None,7,Non-holiday,8,16.92,2.114735658042745,4.0
420943,10,3,3,None,11,None,1,Non-holiday,9,23.89,2.654149538940118,6.3
852607,53,3,2,Hotdog,33,Gold,2,Holiday,10,12.97,1.2968703129687034,4.4
443773,48,5,2,Popcorn,85,Silver,6,Holiday,12,15.64,1.3032247312723941,6.5
365785,3,5,3,Popcorn,51,Silver,7,Holiday,9,17.8,1.977558049105655,3.4
821005,14,3,2,Hotdog,58,Silver,4,Non-holiday,10,22.61,2.2607739226077395,6.9
909935,7,10,2,Popcorn,47,None,4,Holiday,13,14.69,1.1299130836089533,6.0
141537,28,5,3,None,56,None,4,Non-holiday,6,23.53,3.921013164472588,4.4
553665,2,10,3,Popcorn,78,Gold,5,Non-holiday,17,8.81,0.5182048114816775,0.0
919929,20,5,3,Popcorn,39,Silver,3,Holiday,10,24.84,2.483751624837516,6.2
440372,30,10,2,Hotdog,70,None,2,Non-holiday,13,18.16,1.3968156295669565,1.8
832980,41,5,2,Popcorn,43,None,9,Non-holiday,9,17.51,1.9453394067325855,6.0
784014,5,5,2,Hotdog,60,Silver,6,Non-holiday,10,20.7,2.0697930206979303,1.5
734620,19,5,1,Nachos,88,None,5,Non-holiday,6,18.48,3.0794867522079654,4.4
125768,21,3,1,Nachos,65,Silver,9,Non-holiday,8,22.25,2.7809023872016,7.2
263504,27,5,2,Nachos,93,Gold,9,Non-holiday,7,19.66,2.8081702613912296,5.1
450132,48,10,1,Popcorn,0,None,2,Non-holiday,6,20.37,3.394434260956507,3.6
275631,47,5,2,Nachos,30,Gold,10,Holiday,8,25.16,3.1446069241344836,3.8
688865,42,3,2,Nachos,90,Platinum,6,Non-holiday,15,21.44,1.4292380507966136,3.8
951326,46,5,1,Hotdog,93,None,9,Holiday,12,22.24,1.8531789017581868,3.1
909382,48,5,2,None,77,None,10,Non-holiday,3,20.17,6.72109296901033,4.8
385333,13,10,1,Popcorn,23,Silver,7,Non-holiday,10,19.88,1.9878012198780122,8.2
477828,10,3,2,Nachos,53,Silver,7,Non-holiday,14,5.94,0.42425541032783376,3.6
623836,36,5,1,Popcorn,69,Platinum,8,Non-holiday,11,22.95,2.0861739841832563,4.8
215965,21,5,3,Nachos,55,Gold,9,Non-holiday,10,28.03,2.8027197280271974,5.4
229241,27,5,4,None,11,Gold,6,Non-holiday,10,23.28,2.3277672232776725,5.4
941393,28,3,3,Hotdog,18,None,6,Non-holiday,9,11.87,1.3187423619597822,4.0
949898,42,10,4,Nachos,93,Silver,1,Non-holiday,11,20.81,1.8916462139805472,3.9
187858,47,10,0,Popcorn,73,Silver,8,Non-holiday,8,17.15,2.143482064741907,5.5
117063,35,3,2,Hotdog,24,None,9,Non-holiday,6,15.0,2.4995834027662056,3.3
969960,2,3,1,Popcorn,83,None,1,Non-holiday,6,10.54,1.7563739376770535,5.7
349542,57,5,1,Hotdog,6,Silver,2,Non-holiday,15,26.03,1.735217652156523,3.9
957947,58,10,1,Popcorn,67,None,3,Non-holiday,8,21.03,2.6284214473190852,5.8
211647,57,3,3,Hotdog,78,Gold,5,Holiday,8,19.95,2.493438320209974,3.5
766449,13,3,1,Popcorn,59,Silver,8,Holiday,9,23.61,2.623041884235085,3.3
544488,18,3,1,Hotdog,23,Silver,4,Non-holiday,4,21.42,5.353661584603849,7.1
729408,13,3,2,Hotdog,92,None,4,Non-holiday,12,15.89,1.3240563286392801,2.2
553386,54,3,2,None,99,None,10,Non-holiday,9,14.64,1.6264859460059995,5.5
665290,10,3,2,Nachos,64,Gold,4,Non-holiday,8,13.65,1.7060367454068244,5.3
212950,11,5,3,Popcorn,21,None,5,Holiday,13,27.04,2.0798400123067458,1.4
301065,32,3,1,Popcorn,80,Gold,2,Non-holiday,9,19.19,2.131985334962782,6.7
852014,49,3,2,Popcorn,31,Silver,1,Non-holiday,8,15.47,1.9335083114610676,3.4
240848,39,5,0,Hotdog,20,None,6,Holiday,12,26.9,2.2414798766769435,4.3
764918,54,5,3,Popcorn,10,Silver,6,Holiday,12,20.52,1.7098575118740105,4.5
772589,47,10,1,None,32,Platinum,2,Holiday,9,13.82,1.5353849572269749,6.5
676028,9,3,3,Popcorn,40,Gold,2,Holiday,12,24.08,2.0064994583784683,6.9
731064,11,5,3,Popcorn,39,Silver,7,Holiday,13,13.98,1.0753018998538575,2.5
210456,12,3,4,Hotdog,2,None,4,Non-holiday,12,23.02,1.9181734855428714,3.8
301851,56,3,3,Hotdog,72,Silver,3,Non-holiday,12,17.71,1.475710357470211,5.1
861288,22,3,2,Popcorn,89,Silver,9,Non-holiday,9,20.97,2.3297411398733474,4.4
733797,38,5,3,Hotdog,58,Silver,3,Non-holiday,12,23.69,1.9740021664861263,7.0
216658,46,5,2,Nachos,59,Platinum,3,Holiday,8,21.51,2.688413948256468,7.1
246254,48,5,2,Hotdog,93,None,1,Holiday,17,20.29,1.1934592082818656,3.6
810036,59,3,1,Popcorn,92,Platinum,8,Non-holiday,12,21.17,1.7640196650279145,3.5
843960,12,10,1,Hotdog,100,Silver,6,Non-holiday,12,17.72,1.4765436213648861,5.7
699988,4,5,1,Nachos,96,Gold,1,Non-holiday,6,14.28,2.3796033994334276,7.8
702005,41,3,2,Popcorn,15,None,7,Holiday,14,22.28,1.5913149060781375,6.8
138047,46,5,3,Popcorn,33,None,1,Non-holiday,10,34.08,3.4076592340765925,6.1
965993,3,5,1,Hotdog,99,None,8,Non-holiday,8,11.0,1.3748281464816898,2.5
880889,46,3,3,Popcorn,58,Silver,9,Holiday,10,17.95,1.7948205179482053,5.9
861792,55,3,3,Popcorn,55,None,5,Non-holiday,11,21.72,1.9743659667302973,7.5
932216,47,3,3,Nachos,39,None,2,Non-holiday,10,25.71,2.5707429257074295,5.2
255003,27,3,1,None,46,None,3,Non-holiday,7,21.41,3.0581345522068273,6.9
353026,42,3,3,Nachos,37,Gold,5,Non-holiday,14,17.83,1.2734804656810228,8.0
310114,16,10,2,Popcorn,72,None,1,Non-holiday,9,21.27,2.363070769914454,4.6
752411,20,10,1,Popcorn,45,Gold,4,Non-holiday,8,17.35,2.1684789401324838,5.7
315620,15,3,1,Hotdog,11,Platinum,1,Non-holiday,8,22.21,2.775903012123485,4.8
587313,12,10,4,Popcorn,10,None,8,Non-holiday,9,21.89,2.431952005332741,8.5
950872,2,5,1,Popcorn,47,None,3,Non-holiday,6,19.86,3.309448425262456,5.4
219128,53,3,3,Popcorn,35,Silver,4,Non-holiday,8,11.07,1.3835770528683915,4.4
814074,12,3,2,Nachos,73,Silver,9,Non-holiday,10,19.38,1.9378062193780623,4.5
361973,56,5,1,None,56,Silver,8,Non-holiday,13,19.68,1.5137297130989924,3.0
218006,55,5,1,Nachos,37,Silver,2,Holiday,10,24.22,2.421757824217578,4.6
817095,41,10,2,Popcorn,24,Gold,8,Non-holiday,11,15.84,1.4398691028088355,5.1
390119,13,5,2,Nachos,47,Gold,8,Non-holiday,10,19.6,1.9598040195980404,2.1
438607,8,3,2,Popcorn,46,None,5,Holiday,10,20.35,2.0347965203479657,6.3
945306,47,5,1,Popcorn,11,Silver,1,Non-holiday,11,20.3,1.8452867921098084,4.5
750438,11,5,1,Hotdog,36,None,1,Non-holiday,8,22.53,2.8158980127484066,1.3
287890,50,3,3,Popcorn,70,Silver,3,Non-holiday,9,20.69,2.298633485168315,6.9
848339,40,5,3,Hotdog,86,Platinum,8,Non-holiday,11,25.31,2.300699936369421,5.4
627838,49,5,1,Popcorn,76,None,3,Non-holiday,12,19.37,1.6140321639863346,7.8
935981,46,5,3,Popcorn,66,Silver,1,Holiday,12,29.04,2.4197983501374885,3.8
643164,55,10,0,None,13,None,4,Holiday,12,17.33,1.4440463294725439,7.8
144955,3,5,1,None,51,Silver,2,Non-holiday,6,23.48,3.9126812197967005,5.9
